# lidar_stamp x y z roll pitch yaw
1577858912368184 -675.382274 -678.473843 6.491423 0.006223 0.007350 2.334223 
1577858912467766 -676.154173 -677.660294 6.492173 0.007176 0.001689 2.334016 
1577858912568032 -676.894912 -676.877286 6.492195 0.006414 0.000050 2.334151 
1577858912667572 -677.595417 -676.167839 6.488885 0.006796 0.003700 2.334187 
1577858912767730 -678.421670 -675.286585 6.474618 0.007177 0.008520 2.334235 
1577858912868074 -679.133624 -674.548980 6.461457 0.006475 0.009456 2.334244 
1577858912968174 -679.909182 -673.734647 6.452201 0.003935 0.007450 2.334416 
1577858913067763 -680.597017 -673.013174 6.442771 0.004064 0.007422 2.334544 
1577858913168356 -681.381052 -672.202833 6.433358 0.004319 0.009048 2.334624 
1577858913267687 -682.106462 -671.443113 6.421153 0.004510 0.009774 2.334631 
1577858913367725 -682.836653 -670.676783 6.409956 0.005273 0.010912 2.334642 
1577858913468129 -683.596898 -669.882484 6.399368 0.007470 0.013111 2.334953 
1577858913568111 -684.270257 -669.176623 6.384675 0.008694 0.011343 2.335397 
1577858913667661 -685.000548 -668.413830 6.371790 0.009096 0.007472 2.335950 
1577858913767952 -685.753267 -667.627242 6.362343 0.011199 0.006594 2.336793 
1577858913868686 -686.415859 -666.935939 6.354621 0.012310 0.009447 2.337275 
1577858913968327 -687.138700 -666.185904 6.346356 0.012841 0.012256 2.337643 
1577858914068062 -687.838593 -665.454073 6.331416 0.014262 0.012789 2.338479 
1577858914168273 -688.547319 -664.715550 6.316923 0.007402 0.015397 2.339655 
1577858914267667 -689.282699 -663.969638 6.300809 0.013774 0.016587 2.340260 
1577858914367480 -689.952361 -663.270594 6.284325 0.016183 0.013529 2.340805 
1577858914467771 -690.646181 -662.552423 6.267771 0.012348 0.005575 2.340706 
1577858914567689 -691.367330 -661.805739 6.255915 0.014531 0.004176 2.341287 
1577858914668410 -692.049948 -661.109562 6.251638 0.017699 0.007547 2.341512 
1577858914767595 -692.745954 -660.376385 6.244180 0.018714 0.010278 2.341539 
1577858914867838 -693.406514 -659.687664 6.234042 0.018213 0.007903 2.341708 
1577858914967287 -694.086012 -658.989515 6.229823 0.017028 0.002994 2.341467 
1577858915067497 -694.802809 -658.244255 6.229986 0.015232 -0.002385 2.341145 
1577858915167787 -695.446504 -657.584825 6.235125 0.014309 -0.003100 2.340483 
1577858915267837 -696.152549 -656.852880 6.235087 0.013319 0.000428 2.340292 
1577858915367978 -696.790672 -656.194939 6.231675 0.012411 0.003808 2.339941 
1577858915467616 -697.405812 -655.570442 6.229366 0.011025 0.002431 2.339544 
1577858915567193 -698.144817 -654.795244 6.227454 0.010069 0.000191 2.339139 
1577858915667470 -698.783086 -654.136946 6.226589 0.009113 0.000926 2.338762 
1577858915767997 -699.467352 -653.432401 6.221312 0.008728 0.004667 2.338224 
1577858915867805 -700.104959 -652.765638 6.214368 0.007395 0.006119 2.337669 
1577858915967416 -700.752864 -652.091399 6.209357 0.007244 0.005694 2.337276 
1577858916068010 -701.384496 -651.440982 6.203562 0.008338 0.005176 2.336723 
1577858916167875 -702.001005 -650.806794 6.197911 0.008524 0.006777 2.336136 
1577858916267943 -702.673823 -650.093252 6.189545 0.008876 0.008590 2.335770 
1577858916367874 -703.333955 -649.401125 6.180373 0.009473 0.008815 2.335197 
1577858916468007 -703.947598 -648.765345 6.174706 0.009582 0.007866 2.334612 
1577858916568456 -704.615016 -648.061311 6.166246 0.009274 0.005549 2.334015 
1577858916667510 -705.265153 -647.379203 6.159342 0.010035 0.003298 2.333608 
1577858916767754 -705.873407 -646.743565 6.155674 0.010381 0.002690 2.333603 
1577858916868027 -706.536078 -646.052199 6.151509 0.010606 0.006745 2.333450 
1577858916967454 -707.172024 -645.378189 6.145495 0.010988 0.011080 2.333493 
1577858917067094 -707.785034 -644.733086 6.133740 0.011515 0.014150 2.333523 
1577858917167329 -708.384800 -644.112375 6.119840 0.013727 0.012198 2.333313 
1577858917267583 -709.075782 -643.381687 6.107686 0.016119 0.010570 2.333105 
1577858917367726 -709.725540 -642.701698 6.095621 0.014418 0.008455 2.332892 
1577858917467319 -710.332282 -642.074679 6.090497 0.011732 0.007315 2.332498 
1577858917567455 -710.993928 -641.375247 6.081790 0.010925 0.007900 2.332694 
1577858917667740 -711.614425 -640.716548 6.072910 0.014234 0.004908 2.332282 
1577858917767863 -712.291961 -640.016604 6.068671 0.013448 -0.000715 2.332035 
1577858917867453 -712.944450 -639.331492 6.063864 0.011930 -0.006218 2.331406 
1577858917967703 -713.540617 -638.696459 6.070700 0.011206 -0.005724 2.331949 
1577858918067308 -714.207743 -637.996086 6.073830 0.011553 -0.001058 2.332223 
1577858918167401 -714.775020 -637.406003 6.073380 0.012125 0.002409 2.332258 
1577858918267682 -715.493962 -636.649669 6.065631 0.011744 0.003121 2.332264 
1577858918367784 -716.091332 -636.018419 6.064548 0.011362 0.002739 2.332260 
1577858918467766 -716.740782 -635.339344 6.061552 0.011174 0.003307 2.332649 
1577858918567597 -717.395820 -634.646888 6.057760 0.010225 0.005209 2.333243 
1577858918667214 -718.039611 -633.972886 6.053746 0.009272 0.005344 2.333628 
1577858918767623 -718.643411 -633.344989 6.051146 0.009274 0.002678 2.333986 
1577858918867622 -719.309538 -632.647104 6.050987 0.008513 -0.000728 2.334336 
1577858918967759 -719.941517 -631.987923 6.057718 0.008005 -0.001162 2.334715 
1577858919067328 -720.546764 -631.361966 6.055457 0.007943 0.001552 2.335317 
1577858919167560 -721.117088 -630.760058 6.044697 0.008141 0.005449 2.335739 
1577858919267185 -721.818225 -630.029075 6.032906 0.007760 0.007597 2.335951 
1577858919367296 -722.415724 -629.404373 6.025988 0.007570 0.008641 2.335962 
1577858919467569 -722.977975 -628.823937 6.021236 0.007379 0.008998 2.335965 
1577858919567691 -723.617658 -628.144411 6.012745 0.007192 0.008811 2.335963 
1577858919667311 -724.199004 -627.544861 6.004687 0.007572 0.009129 2.336350 
1577858919767510 -724.807655 -626.913889 5.996958 0.007382 0.009530 2.336355 
1577858919867237 -725.423839 -626.264512 5.987930 0.007001 0.009756 2.336548 
1577858919967275 -725.975281 -625.706949 5.983005 0.008231 0.009756 2.336548 
1577858920068016 -726.584547 -625.056457 5.973327 0.009673 0.009181 2.336734 
1577858920168505 -727.196493 -624.425251 5.965564 0.011443 0.009370 2.336928 
1577858920267319 -727.766119 -623.845399 5.956786 0.012344 0.010515 2.336939 
1577858920367624 -728.368153 -623.209094 5.947714 0.013109 0.009912 2.337126 
1577858920467116 -728.894047 -622.664664 5.943857 0.014162 0.007742 2.337295 
1577858920567827 -729.513565 -622.020985 5.935114 0.015972 0.006121 2.337471 
1577858920667619 -730.064688 -621.447985 5.930000 0.016823 0.006707 2.337477 
1577858920767628 -730.643431 -620.851045 5.924676 0.013715 0.010769 2.337709 
1577858920867225 -731.240503 -620.229841 5.918132 0.006172 0.021149 2.338195 
1577858920967496 -731.715253 -619.763190 5.908933 0.007593 0.022697 2.338786 
1577858921067096 -732.361710 -619.067941 5.891887 0.012715 0.011113 2.338947 
1577858921167933 -732.902953 -618.511301 5.872244 0.013188 -0.006519 2.338758 
1577858921267498 -733.450944 -617.944752 5.856745 0.012546 -0.017048 2.338201 
1577858921367592 -734.012676 -617.362706 5.864985 0.011905 -0.013793 2.338772 
1577858921467193 -734.574301 -616.778220 5.882444 0.016175 -0.000704 2.339513 
1577858921566882 -735.129179 -616.206514 5.881236 0.017592 0.008655 2.339989 
1577858921667153 -735.643741 -615.667590 5.873425 0.017402 0.009035 2.340185 
1577858921767772 -736.214414 -615.090003 5.870392 0.015989 0.004557 2.340332 
1577858921867408 -736.772946 -614.506187 5.875065 0.014654 0.000288 2.340290 
1577858921967665 -737.297896 -613.975792 5.879138 0.015265 -0.000432 2.340436 
1577858922067798 -737.876101 -613.374200 5.878129 0.015037 0.000813 2.340487 
1577858922168179 -738.450167 -612.770725 5.876159 0.015036 0.001897 2.340306 
1577858922266990 -738.972604 -612.226903 5.873395 0.013064 0.000304 2.340481 
1577858922367897 -739.580644 -611.604122 5.871321 0.012557 -0.004647 2.340433 
1577858922467406 -740.161935 -611.009354 5.873353 0.011602 -0.007924 2.340209 
1577858922567521 -740.708693 -610.436660 5.876323 0.011303 -0.007532 2.340212 
1577858922667107 -741.315141 -609.813765 5.881196 0.009694 -0.004353 2.340052 
1577858922766722 -741.878365 -609.236699 5.883755 0.009638 -0.000176 2.340094 
1577858922866899 -742.504411 -608.590371 5.882331 0.010074 0.002091 2.339924 
1577858922967144 -743.044128 -608.030435 5.879780 0.010070 0.002288 2.339351 
1577858923067366 -743.694353 -607.348285 5.875190 0.010830 0.002053 2.338773 
1577858923167461 -744.319597 -606.715684 5.871550 0.011812 0.002298 2.338361 
1577858923267067 -744.872065 -606.135945 5.866768 0.012158 0.002686 2.337629 
1577858923367332 -745.535162 -605.438736 5.861145 0.014204 0.003810 2.337257 
1577858923467467 -746.181686 -604.768754 5.855164 0.015587 0.005420 2.336889 
1577858923567657 -746.814646 -604.121223 5.846844 0.017111 0.005558 2.336507 
1577858923667296 -747.438848 -603.468745 5.837559 0.017452 0.001201 2.335733 
1577858923766907 -748.101109 -602.774253 5.829356 0.017673 -0.004524 2.334877 
1577858923867015 -748.756590 -602.099924 5.827133 0.018241 -0.006436 2.334126 
1577858923967255 -749.339909 -601.479945 5.831330 0.017474 -0.003518 2.333542 
1577858924067435 -750.113858 -600.678907 5.834321 0.015756 0.000761 2.333200 
1577858924167168 -750.739470 -600.026241 5.833610 0.011072 0.003035 2.332838 
1577858924267263 -751.381789 -599.350709 5.829179 0.013231 0.003501 2.332384 
1577858924366863 -752.106843 -598.580898 5.822903 0.015867 0.000943 2.332051 
1577858924466998 -752.822882 -597.836400 5.820254 0.013764 -0.002022 2.331447 
1577858924567262 -753.497754 -597.135393 5.817844 0.014000 -0.002434 2.331635 
1577858924667347 -754.216445 -596.374683 5.820197 0.015556 -0.002026 2.331830 
1577858924766997 -754.942221 -595.611252 5.819654 0.015746 -0.003168 2.331628 
1577858924867215 -755.637966 -594.875179 5.823248 0.014600 -0.003548 2.331432 
1577858924966821 -756.352711 -594.124823 5.827093 0.013646 -0.002118 2.331446 
1577858925067699 -757.061347 -593.386313 5.825586 0.013265 -0.000877 2.331458 
1577858925167244 -757.786253 -592.616552 5.826026 0.013075 -0.000116 2.331658 
1577858925267348 -758.484233 -591.895237 5.823982 0.013075 0.000265 2.331661 
1577858925367380 -759.238658 -591.091336 5.822197 0.012311 -0.000305 2.331464 
1577858925467146 -759.970054 -590.326782 5.824527 0.011096 -0.002092 2.331446 
1577858925566810 -760.677550 -589.580321 5.825333 0.011166 -0.002240 2.331253 
1577858925667003 -761.438885 -588.780664 5.824509 0.010977 -0.000498 2.331654 
1577858925767284 -762.187430 -587.995273 5.821701 0.011359 0.001290 2.331862 
1577858925867325 -762.933722 -587.202165 5.816764 0.012888 0.002650 2.332260 
1577858925966965 -763.620611 -586.486923 5.812839 0.013797 0.005075 2.332667 
1577858926067184 -764.412452 -585.653454 5.799043 0.015059 0.007880 2.333270 
1577858926166694 -765.081718 -584.948996 5.790092 0.016140 0.008447 2.333746 
1577858926266873 -765.911110 -584.084966 5.781371 0.016907 0.006914 2.334411 
1577858926367146 -766.621655 -583.339443 5.769708 0.014529 0.005294 2.334779 
1577858926467269 -767.405753 -582.527795 5.761458 0.012904 0.002713 2.334944 
1577858926566931 -768.166498 -581.728632 5.755619 0.012466 0.002139 2.335131 
1577858926667847 -768.912424 -580.954349 5.755349 0.011380 0.004217 2.335334 
1577858926767859 -769.609084 -580.249913 5.746110 0.011765 0.006138 2.335745 
1577858926866875 -770.485145 -579.310810 5.732708 0.012846 0.006518 2.335941 
1577858926967124 -771.216594 -578.549453 5.723904 0.013484 0.006315 2.336131 
1577858927067243 -772.003344 -577.729766 5.713578 0.014696 0.005494 2.336381 
1577858927167347 -772.748889 -576.958496 5.704688 0.012128 0.005346 2.336697 
1577858927267090 -773.548123 -576.126810 5.698596 0.011963 0.003964 2.336874 
1577858927366663 -774.282934 -575.363890 5.690437 0.013489 0.000409 2.336840 
1577858927466808 -775.072478 -574.547739 5.685089 0.011951 -0.004351 2.336601 
1577858927567058 -775.875649 -573.709143 5.684452 0.011390 -0.003905 2.336797 
1577858927667235 -776.622515 -572.935510 5.687487 0.012894 -0.002103 2.337198 
1577858927767535 -777.336908 -572.197898 5.687566 0.012538 -0.002693 2.337384 
1577858927867010 -778.165329 -571.317713 5.688857 0.012499 -0.004751 2.337364 
1577858927967251 -778.967257 -570.485909 5.693839 0.012729 -0.002233 2.337388 
1577858928066766 -779.771249 -569.653081 5.690395 0.012729 0.001808 2.337429 
1577858928167064 -780.513215 -568.876278 5.684450 0.011968 0.003084 2.337633 
1577858928267186 -781.318245 -568.040104 5.678976 0.013494 0.002114 2.337624 
1577858928367411 -782.110405 -567.215116 5.672982 0.011895 0.000706 2.337610 
1577858928466904 -782.834318 -566.468190 5.674424 0.010821 0.000494 2.337415 
1577858928566627 -783.680619 -565.590841 5.669471 0.011012 0.002146 2.337432 
1577858928666744 -784.438384 -564.796163 5.662978 0.010311 0.003772 2.337256 
1577858928767024 -785.254095 -563.961850 5.654523 0.010399 0.003342 2.337252 
1577858928867111 -786.043685 -563.133050 5.648111 0.010248 0.003072 2.337249 
1577858928966808 -786.782250 -562.375763 5.645017 0.011267 0.003774 2.337128 
1577858929067330 -787.535110 -561.610827 5.634685 0.012154 0.005205 2.337079 
1577858929166548 -788.424796 -560.666143 5.623057 0.012345 0.005553 2.337083 
1577858929266738 -789.223336 -559.833279 5.614609 0.013107 0.003839 2.336873 
1577858929367016 -790.010964 -559.009821 5.607245 0.013297 0.002315 2.336667 
1577858929467128 -790.816991 -558.178644 5.604815 0.014060 0.003650 2.336680 
1577858929568332 -791.596546 -557.368098 5.594566 0.014631 0.006515 2.336516 
1577858929666927 -792.388844 -556.542924 5.580186 0.015145 0.007656 2.336527 
1577858929766535 -793.191784 -555.700553 5.567651 0.015195 0.006712 2.336334 
1577858929866687 -794.015067 -554.842933 5.555980 0.013759 0.005942 2.336319 
1577858929966982 -794.759845 -554.064023 5.548013 0.014106 0.004187 2.336110 
1577858930067004 -795.537590 -553.278384 5.540271 0.012146 0.000311 2.335688 
1577858930166780 -796.412215 -552.347025 5.540088 0.012527 -0.002634 2.335468 
1577858930266895 -797.217878 -551.503578 5.539121 0.011955 -0.001106 2.335483 
1577858930367031 -798.000845 -550.684953 5.535601 0.012143 0.002066 2.335322 
1577858930467234 -798.827786 -549.822161 5.532329 0.013099 0.002657 2.335519 
1577858930566898 -799.645209 -548.976801 5.522982 0.012480 0.000947 2.335311 
1577858930676690 -800.526886 -548.049405 5.524211 0.012142 -0.000532 2.335105 
1577858930766585 -801.260508 -547.284252 5.518366 0.011570 0.000231 2.335112 
1577858930867302 -802.099780 -546.409047 5.510162 0.011068 0.001879 2.334936 
1577858930966436 -802.868012 -545.615778 5.506336 0.009874 0.003645 2.335146 
1577858931067418 -803.633771 -544.826498 5.495383 0.008136 0.003285 2.334950 
1577858931166851 -804.471156 -543.940994 5.490914 0.007944 0.002245 2.334749 
1577858931267196 -805.358841 -543.001361 5.478229 0.008135 0.004085 2.334731 
1577858931366574 -806.173431 -542.161858 5.466175 0.008966 0.006768 2.334601 
1577858931466163 -806.973090 -541.321512 5.454012 0.010995 0.008057 2.334614 
1577858931566416 -807.668257 -540.610654 5.439656 0.010533 0.007374 2.334607 
1577858931667127 -808.588581 -539.642299 5.421987 0.012306 0.005983 2.334593 
1577858931766820 -809.423702 -538.765744 5.415141 0.011946 0.003856 2.334189 
1577858931866873 -810.264512 -537.886342 5.403766 0.011755 0.002529 2.334176 
1577858931967914 -811.003352 -537.101017 5.400747 0.011754 0.002531 2.333985 
1577858932066275 -811.822843 -536.255542 5.389672 0.011926 0.004229 2.334001 
1577858932166365 -812.700089 -535.329561 5.380997 0.013089 0.006610 2.334025 
1577858932267157 -813.509267 -534.492446 5.370891 0.013099 0.007683 2.333843 
1577858932366712 -814.344481 -533.611301 5.353999 0.013968 0.006157 2.333828 
1577858932466881 -815.107110 -532.808109 5.343807 0.012133 0.003027 2.333606 
1577858932566458 -815.908326 -531.981259 5.330409 0.012244 0.001423 2.333590 
1577858932666683 -816.777253 -531.062246 5.327296 0.010604 0.000587 2.333199 
1577858932766885 -817.597535 -530.200650 5.320464 0.010252 -0.002640 2.332975 
1577858932867060 -818.370890 -529.403137 5.314773 0.010137 -0.005938 2.332942 
1577858932966751 -819.182826 -528.538586 5.319785 0.009980 -0.006664 2.332743 
1577858933066891 -819.946639 -527.756813 5.318047 0.010221 -0.005147 2.332758 
1577858933166429 -820.868388 -526.771926 5.319926 0.010220 -0.002686 2.332590 
1577858933266675 -821.680130 -525.920377 5.322719 0.009835 -0.001837 2.332024 
1577858933366825 -822.460642 -525.096459 5.316567 0.010557 -0.001467 2.331452 
1577858933467055 -823.282223 -524.240668 5.314097 0.009759 -0.000872 2.330883 
1577858933567211 -824.054446 -523.442403 5.307481 0.008389 -0.001438 2.330301 
1577858933666792 -824.869919 -522.566140 5.301801 0.008037 -0.002646 2.329839 
1577858933766404 -825.706995 -521.692955 5.298274 0.007718 -0.003142 2.328944 
1577858933866647 -826.524062 -520.822431 5.293781 0.006072 -0.002506 2.328374 
1577858933966797 -827.287228 -520.022046 5.295024 0.007112 -0.001634 2.327999 
1577858934067035 -828.097319 -519.158284 5.290392 0.008455 -0.001601 2.327441 
1577858934166644 -828.931658 -518.279688 5.285695 0.007799 -0.001979 2.327037 
1577858934266242 -829.689804 -517.475019 5.286484 0.008241 -0.001819 2.326655 
1577858934367140 -830.527494 -516.583001 5.277488 0.008275 -0.001020 2.326471 
1577858934466597 -831.266681 -515.794594 5.272421 0.007363 -0.000825 2.326089 
1577858934566708 -832.118458 -514.896507 5.264749 0.006864 -0.001395 2.325892 
1577858934666967 -832.890519 -514.075795 5.258067 0.006745 -0.000269 2.325903 
1577858934766820 -833.709391 -513.199121 5.251157 0.006556 0.001843 2.326308 
1577858934866204 -834.459806 -512.402760 5.246749 0.007076 0.002225 2.326311 
1577858934966528 -835.276385 -511.532078 5.243213 0.000107 0.004890 2.326913 
1577858935066778 -836.046566 -510.724808 5.234981 0.004080 0.001740 2.326836 
1577858935166728 -836.893152 -509.819835 5.227245 0.003652 -0.007291 2.326793 
1577858935267574 -837.664883 -509.003392 5.226670 0.003320 -0.012281 2.327127 
1577858935366558 -838.475336 -508.151259 5.236315 0.005780 -0.008894 2.328119 
1577858935466195 -839.218292 -507.363488 5.250387 0.008259 -0.004534 2.328737 
1577858935566312 -839.944886 -506.595422 5.250281 0.010392 -0.000990 2.329539 
1577858935667422 -840.848583 -505.639527 5.244103 0.011348 0.001043 2.330135 
1577858935766953 -841.629201 -504.815423 5.242012 0.010780 -0.000741 2.330692 
1577858935866905 -842.386710 -504.026983 5.244149 0.011166 -0.006433 2.331211 
1577858935966561 -843.199367 -503.158279 5.254602 0.010978 -0.011582 2.331545 
1577858936066209 -844.016044 -502.307156 5.269024 0.011644 -0.011563 2.331736 
1577858936166279 -844.760106 -501.524438 5.280827 0.012271 -0.009173 2.331951 
1577858936266560 -845.595085 -500.651633 5.287252 0.012698 -0.007180 2.332163 
1577858936366669 -846.408170 -499.791971 5.292277 0.013203 -0.006678 2.332360 
1577858936466951 -847.188530 -498.969900 5.295812 0.013640 -0.005453 2.332384 
1577858936566399 -847.935642 -498.200140 5.299776 0.012890 -0.004232 2.332575 
1577858936667414 -848.792951 -497.292508 5.300879 0.013273 -0.005306 2.332757 
1577858936766206 -849.432807 -496.620785 5.305569 0.013084 -0.006717 2.332935 
1577858936866444 -850.288431 -495.719381 5.312817 0.014231 -0.008145 2.333303 
1577858936966621 -851.214911 -494.752078 5.319805 0.013756 -0.006621 2.333511 
1577858937066869 -851.993571 -493.939778 5.328312 0.012912 -0.005302 2.333715 
1577858937166445 -852.788826 -493.107663 5.332728 0.011967 -0.005839 2.333880 
1577858937266070 -853.619577 -492.236201 5.338144 0.011182 -0.006243 2.333898 
1577858937366136 -854.437932 -491.376242 5.344492 0.006511 -0.004614 2.334489 
1577858937467517 -855.218970 -490.563700 5.347494 0.007475 -0.003411 2.334694 
1577858937566587 -856.041137 -489.707094 5.351601 0.010147 -0.006617 2.334852 
1577858937666770 -856.826937 -488.880343 5.353593 0.008901 -0.010641 2.335005 
1577858937766507 -857.634962 -488.034326 5.364652 0.010048 -0.011410 2.335572 
1577858937866389 -858.387030 -487.275543 5.375270 0.010622 -0.011222 2.335766 
1577858937966254 -859.244740 -486.364811 5.384621 0.012149 -0.010651 2.335964 
1577858938066350 -860.060621 -485.508699 5.398339 0.011316 -0.010392 2.336229 
1577858938166544 -860.877278 -484.660620 5.407998 0.011789 -0.009982 2.336737 
1577858938266151 -861.640856 -483.872189 5.419958 0.012886 -0.008788 2.337133 
1577858938366340 -862.478555 -482.993806 5.426329 0.014180 -0.007116 2.337340 
1577858938466118 -863.262321 -482.183596 5.434152 0.014894 -0.007678 2.337654 
1577858938566462 -864.084913 -481.330318 5.442583 0.014639 -0.009905 2.337697 
1577858938666390 -864.888706 -480.488828 5.451422 0.014040 -0.010642 2.337909 
1577858938766482 -865.688359 -479.652562 5.463470 0.013393 -0.008958 2.338281 
1577858938866100 -866.479192 -478.840275 5.470903 0.012927 -0.007623 2.338486 
1577858938966333 -867.306247 -477.978209 5.475879 0.012739 -0.007246 2.338873 
1577858939066271 -868.131393 -477.123786 5.485361 0.012549 -0.007545 2.339062 
1577858939166103 -868.910858 -476.320985 5.494043 0.012169 -0.008014 2.339387 
1577858939266769 -869.736683 -475.465858 5.505653 0.012553 -0.007781 2.339635 
1577858939366472 -870.534959 -474.645020 5.517923 0.012449 -0.007448 2.339916 
1577858939466059 -871.328624 -473.822011 5.532183 0.013254 -0.008654 2.340201 
1577858939566272 -872.138924 -472.982040 5.542267 0.014441 -0.010863 2.340729 
1577858939666598 -872.966971 -472.129242 5.554938 0.015612 -0.011279 2.341518 
1577858939766139 -873.788813 -471.283567 5.567738 0.015816 -0.010475 2.342868 
1577858939866276 -874.552809 -470.498757 5.577435 0.016586 -0.008566 2.344037 
1577858939967157 -875.416693 -469.613819 5.583839 0.015639 -0.007085 2.345202 
1577858940066080 -876.242769 -468.764638 5.593877 0.013423 -0.007129 2.346352 
1577858940166250 -877.038807 -467.952147 5.598988 0.009318 -0.005809 2.347841 
1577858940266387 -877.869006 -467.105481 5.603980 0.013173 -0.008855 2.349391 
1577858940366598 -878.640117 -466.349373 5.611083 0.010473 -0.016859 2.350745 
1577858940466229 -879.502836 -465.457179 5.628092 0.012079 -0.020403 2.353034 
1577858940566366 -880.351475 -464.611566 5.649121 0.015292 -0.014870 2.355426 
1577858940666182 -881.191588 -463.762970 5.657921 0.015522 -0.008615 2.357640 
1577858940766224 -882.055420 -462.900848 5.661744 0.016107 -0.007339 2.359848 
1577858940865850 -882.850992 -462.113997 5.675246 0.014974 -0.011619 2.361737 
1577858940966584 -883.738442 -461.233250 5.694057 0.014564 -0.015012 2.363571 
1577858941066217 -884.541240 -460.449640 5.712164 0.013473 -0.015966 2.365702 
1577858941166407 -885.452531 -459.554470 5.728184 0.014249 -0.015167 2.367939 
1577858941265983 -886.312755 -458.712919 5.746586 0.014179 -0.013935 2.370060 
1577858941366140 -887.130160 -457.919989 5.763137 0.015737 -0.013141 2.372115 
1577858941466054 -888.017386 -457.053236 5.775571 0.016574 -0.012716 2.374325 
1577858941566669 -888.876493 -456.227802 5.790645 0.017474 -0.011248 2.376606 
1577858941666222 -889.777142 -455.364167 5.800805 0.017363 -0.011008 2.378838 
1577858941767106 -890.622658 -454.565206 5.813723 0.016996 -0.012049 2.380809 
1577858941865922 -891.481652 -453.751972 5.825966 0.015703 -0.013217 2.382652 
1577858941966145 -892.377727 -452.906379 5.839723 0.015490 -0.012302 2.385001 
1577858942066296 -893.279747 -452.055288 5.851543 0.016075 -0.010556 2.387194 
1577858942166502 -894.170306 -451.212798 5.860660 0.016469 -0.010478 2.389514 
1577858942266062 -894.995116 -450.443579 5.873759 0.018474 -0.011676 2.391539 
1577858942365891 -895.953044 -449.556621 5.885225 0.018974 -0.011995 2.393891 
1577858942465877 -896.859350 -448.714481 5.893757 0.018986 -0.011447 2.396241 
1577858942566349 -897.712931 -447.932783 5.903819 0.019524 -0.011612 2.398177 
1577858942666248 -898.585759 -447.129723 5.913562 0.019985 -0.011784 2.400053 
1577858942765945 -899.551222 -446.242502 5.924671 0.020011 -0.010929 2.401536 
1577858942866081 -900.465948 -445.407462 5.934438 0.023218 -0.011597 2.402679 
1577858942965843 -901.327584 -444.619133 5.944467 0.021389 -0.016126 2.403712 
1577858943065847 -902.207748 -443.816068 5.964550 0.022028 -0.020250 2.404832 
1577858943167218 -903.162409 -442.954107 5.986600 0.021902 -0.018952 2.405947 
1577858943266200 -904.029142 -442.169348 6.006857 0.021908 -0.016040 2.406995 
1577858943365822 -904.978721 -441.303562 6.023608 0.021914 -0.014431 2.408211 
1577858943466034 -905.845245 -440.527406 6.036779 0.022726 -0.014062 2.409321 
1577858943566204 -906.786454 -439.683362 6.051820 0.021170 -0.015209 2.410690 
1577858943666448 -907.651836 -438.933684 6.065879 0.021284 -0.016451 2.411641 
1577858943768047 -908.594453 -438.063045 6.085976 0.020794 -0.016765 2.412573 
1577858943866460 -909.532124 -437.222198 6.104129 0.021209 -0.016968 2.413744 
1577858943966114 -910.455696 -436.395187 6.118827 0.021930 -0.017828 2.414887 
1577858944065976 -911.340192 -435.602517 6.136536 0.024427 -0.018136 2.416023 
1577858944166109 -912.283435 -434.770582 6.159368 0.024443 -0.017959 2.417246 
1577858944266376 -913.216442 -433.949385 6.178220 0.024906 -0.018275 2.418333 
1577858944366182 -914.088387 -433.181713 6.199225 0.023692 -0.018391 2.419454 
1577858944466137 -915.026045 -432.343255 6.214344 0.023506 -0.017609 2.420449 
1577858944566145 -915.973753 -431.522784 6.234767 0.023512 -0.018003 2.421595 
1577858944666188 -916.870321 -430.732070 6.255134 0.024664 -0.021640 2.422708 
1577858944767338 -917.809233 -429.919179 6.276785 0.025623 -0.024926 2.423633 
1577858944869023 -918.740295 -429.099918 6.307482 0.026583 -0.025199 2.424780 
1577858944968478 -919.670669 -428.295462 6.329875 0.024972 -0.022539 2.425860 
1577858945067954 -920.599552 -427.479197 6.356540 0.023497 -0.012426 2.427214 
1577858945167681 -921.500172 -426.701757 6.377277 0.022936 -0.002183 2.428894 
1577858945266031 -922.436758 -425.891064 6.379332 0.021585 0.003588 2.430512 
1577858945366465 -923.309054 -425.139458 6.368303 0.021761 -0.000615 2.431956 
1577858945466575 -924.278274 -424.302553 6.356636 0.022429 -0.005988 2.433527 
1577858945565957 -925.213607 -423.509246 6.354945 0.022435 -0.005901 2.434790 
1577858945666008 -926.098520 -422.786611 6.348365 0.023014 -0.000851 2.436346 
1577858945765653 -927.080452 -421.924746 6.330680 0.022833 0.004820 2.438322 
1577858945866982 -928.027671 -421.121231 6.310527 0.024368 0.007177 2.440073 
1577858945966225 -928.977915 -420.313961 6.292340 0.026768 0.006675 2.441794 
1577858946066242 -929.870146 -419.556523 6.275595 0.027214 0.005458 2.443440 
1577858946166325 -930.850972 -418.736158 6.260296 0.029235 0.005022 2.445420 
1577858946266040 -931.824266 -417.931661 6.245143 0.028674 0.005120 2.447458 
1577858946365643 -932.751674 -417.163223 6.231308 0.029565 0.005758 2.449276 
1577858946466016 -933.712173 -416.367442 6.217231 0.029575 0.007193 2.451454 
1577858946566012 -934.641346 -415.600572 6.201411 0.029908 0.008503 2.453520 
1577858946666267 -935.615133 -414.800360 6.182297 0.031300 0.008728 2.455813 
1577858946766000 -936.592272 -414.002681 6.166815 0.029274 0.011105 2.457949 
